param : PeriodOfYear TimeOfYear := 
166    2  22
167    2  23
168    2  24
169    1   1
170    1   2
171    1   3
172    1   4
173    1   5
174    1   6
175    1   7
176    1   8
177    1   9
178    1  10
179    1  11
180    1  12
181    1  13
182    1  14
183    1  15
184    1  16
185    1  17
186    1  18
187    1  19
188    1  20
189    1  21
190    1  22
191    1  23
192    1  24
193    1   1
194    1   2
195    1   3
196    1   4
197    1   5
198    1   6
199    1   7
200    1   8
201    1   9
202    1  10
203    1  11
204    1  12
205    1  13
206    1  14
207    1  15
208    1  16
209    1  17
210    1  18
211    1  19
212    1  20
213    1  21
214    1  22
215    1  23
216    1  24
217    3   1
218    3   2
219    3   3
220    3   4
221    3   5
222    3   6
223    3   7
224    3   8
225    3   9
226    3  10
227    3  11
228    3  12
229    3  13
230    3  14
231    3  15
232    3  16
233    3  17
234    3  18
235    3  19
236    3  20
237    3  21
238    3  22
239    3  23
240    3  24
241    2   1
242    2   2
243    2   3
244    2   4
245    2   5
246    2   6
247    2   7
248    2   8
249    2   9
250    2  10
251    2  11
252    2  12
253    2  13
254    2  14
255    2  15
256    2  16
257    2  17
258    2  18
259    2  19
260    2  20
261    2  21
262    2  22
263    2  23
264    2  24
265    2   1
266    2   2
267    2   3
268    2   4
269    2   5
270    2   6
271    2   7
272    2   8
273    2   9
274    2  10
275    2  11
276    2  12
277    2  13
278    2  14
279    2  15
280    2  16
281    2  17
282    2  18
283    2  19
284    2  20
285    2  21
286    2  22
287    2  23
288    2  24
289    3   1
290    3   2
291    3   3
292    3   4
293    3   5
294    3   6
295    3   7
296    3   8
297    3   9
298    3  10
299    3  11
300    3  12
301    3  13
302    3  14
303    3  15
304    3  16
305    3  17
306    3  18
307    3  19
308    3  20
309    3  21
310    3  22
311    3  23
312    3  24
313    2   1
314    2   2
315    2   3
316    2   4
317    2   5
318    2   6
319    2   7
320    2   8
321    2   9
322    2  10
323    2  11
324    2  12
325    2  13
326    2  14
327    2  15
328    2  16
329    2  17
330    2  18
331    2  19
332    2  20
333    2  21
334    2  22
335    2  23
336    2  24
337    1   1
338    1   2
339    1   3
340    1   4
341    1   5
342    1   6
343    1   7
344    1   8
345    1   9
346    1  10
347    1  11
348    1  12
349    1  13
350    1  14
351    1  15
352    1  16
353    1  17
354    1  18
355    1  19
356    1  20
357    1  21
358    1  22
359    1  23
360    1  24
361    1   1
362    1   2
363    1   3
364    1   4
365    1   5
366    1   6
367    1   7
368    1   8
369    1   9
370    1  10
371    1  11
372    1  12
373    1  13
374    1  14
375    1  15
376    1  16
377    1  17
378    1  18
379    1  19
380    1  20
381    1  21
382    1  22
383    1  23
384    1  24
385    2   1
386    2   2
387    2   3
388    2   4
389    2   5
390    2   6
391    2   7
392    2   8
393    2   9
394    2  10
395    2  11
396    2  12
397    2  13
398    2  14
399    2  15
400    2  16
401    2  17
402    2  18
403    2  19
404    2  20
405    2  21
406    2  22
407    2  23
408    2  24
409    4   1
410    4   2
411    4   3
412    4   4
413    4   5
414    4   6
415    4   7
416    4   8
417    4   9
418    4  10
419    4  11
420    4  12
421    4  13
422    4  14
423    4  15
424    4  16
425    4  17
426    4  18
427    4  19
428    4  20
429    4  21
430    4  22
431    4  23
432    4  24
433    4   1
434    4   2
435    4   3
436    4   4
437    4   5
438    4   6
439    4   7
440    4   8
441    4   9
442    4  10
443    4  11
444    4  12
445    4  13
446    4  14
447    4  15
448    4  16
449    4  17
450    4  18
451    4  19
452    4  20
453    4  21
454    4  22
455    4  23
456    4  24
457    2   1
458    2   2
459    2   3
460    2   4
461    2   5
462    2   6
463    2   7
464    2   8
465    2   9
466    2  10
467    2  11
468    2  12
469    2  13
470    2  14
471    2  15
472    2  16
473    2  17
474    2  18
475    2  19
476    2  20
477    2  21
478    2  22
479    2  23
480    2  24
481    2   1
482    2   2
483    2   3
484    2   4
485    2   5
486    2   6
487    2   7
488    2   8
489    2   9
490    2  10
491    2  11
492    2  12
493    2  13
494    2  14
495    2  15
496    2  16
497    2  17
498    2  18
499    2  19
500    2  20
501    2  21
502    2  22
503    2  23
504    2  24
505    1   1
506    1   2
507    1   3
508    1   4
509    1   5
510    1   6
511    1   7
512    1   8
513    1   9
514    1  10
515    1  11
516    1  12
517    1  13
518    1  14
519    1  15
520    1  16
521    1  17
522    1  18
523    1  19
524    1  20
525    1  21
526    1  22
527    1  23
528    1  24
529    1   1
530    1   2
531    1   3
532    1   4
533    1   5
534    1   6
535    1   7
536    1   8
537    1   9
538    1  10
539    1  11
540    1  12
541    1  13
542    1  14
543    1  15
544    1  16
545    1  17
546    1  18
547    1  19
548    1  20
549    1  21
550    1  22
551    1  23
552    1  24
553    4   1
554    4   2
555    4   3
556    4   4
557    4   5
558    4   6
559    4   7
560    4   8
561    4   9
562    4  10
563    4  11
564    4  12
565    4  13
566    4  14
567    4  15
568    4  16
569    4  17
570    4  18
571    4  19
572    4  20
573    4  21
574    4  22
575    4  23
576    4  24
577    4   1
578    4   2
579    4   3
580    4   4
581    4   5
582    4   6
583    4   7
584    4   8
585    4   9
586    4  10
587    4  11
588    4  12
589    4  13
590    4  14
591    4  15
592    4  16
593    4  17
594    4  18
595    4  19
596    4  20
597    4  21
598    4  22
599    4  23
600    4  24
601    4   1
602    4   2
603    4   3
604    4   4
605    4   5
606    4   6
607    4   7
608    4   8
609    4   9
610    4  10
611    4  11
612    4  12
613    4  13
614    4  14
615    4  15
616    4  16
617    4  17
618    4  18
619    4  19
620    4  20
621    4  21
622    4  22
623    4  23
624    4  24
625    4   1
626    4   2
627    4   3
628    4   4
629    4   5
630    4   6
631    4   7
632    4   8
633    4   9
634    4  10
635    4  11
636    4  12
637    4  13
638    4  14
639    4  15
640    4  16
641    4  17
642    4  18
643    4  19
644    4  20
645    4  21
646    4  22
647    4  23
648    4  24
649    4   1
650    4   2
651    4   3
652    4   4
653    4   5
654    4   6
655    4   7
656    4   8
657    4   9
658    4  10
659    4  11
660    4  12
661    4  13
662    4  14
663    4  15
664    4  16
665    4  17
666    4  18
667    4  19
668    4  20
669    4  21
670    4  22
671    4  23
672    4  24
673    1   1
674    1   2
675    1   3
676    1   4
677    1   5
678    1   6
679    1   7
680    1   8
681    1   9
682    1  10
683    1  11
684    1  12
685    1  13
686    1  14
687    1  15
688    1  16
689    1  17
690    1  18
691    1  19
692    1  20
693    1  21
694    1  22
695    1  23
696    1  24
697    1   1
698    1   2
699    1   3
700    1   4
701    1   5
702    1   6
703    1   7
704    1   8
705    1   9
706    1  10
707    1  11
708    1  12
709    1  13
710    1  14
711    1  15
712    1  16
713    1  17
714    1  18
715    1  19
716    1  20
717    1  21
718    1  22
719    1  23
720    1  24
721    4   1
722    4   2
723    4   3
724    4   4
725    4   5
726    4   6
727    4   7
728    4   8
729    4   9
730    4  10
731    4  11
732    4  12
733    4  13
734    4  14
735    4  15
736    4  16
737    4  17
738    4  18
739    4  19
740    4  20
741    4  21
742    4  22
743    4  23
744    4  24
745    4   1
746    4   2
747    4   3
748    4   4
749    4   5
750    4   6
751    4   7
752    4   8
753    4   9
754    4  10
755    4  11
756    4  12
757    4  13
758    4  14
759    4  15
760    4  16
761    4  17
762    4  18
763    4  19
764    4  20
765    4  21
766    4  22
767    4  23
768    4  24
769    4   1
770    4   2
771    4   3
772    4   4
773    4   5
774    4   6
775    4   7
776    4   8
777    4   9
778    4  10
779    4  11
780    4  12
781    4  13
782    4  14
783    4  15
784    4  16
785    4  17
786    4  18
787    4  19
788    4  20
789    4  21
790    4  22
791    4  23
792    4  24
793    2   1
794    2   2
795    2   3
796    2   4
797    2   5
798    2   6
799    2   7
800    2   8
801    2   9
802    2  10
803    2  11
804    2  12
805    2  13
806    2  14
807    2  15
808    2  16
809    2  17
810    2  18
811    2  19
812    2  20
813    2  21
814    2  22
815    2  23
816    2  24
817    2   1
818    2   2
819    2   3
820    2   4
821    2   5
822    2   6
823    2   7
824    2   8
825    2   9
826    2  10
827    2  11
828    2  12
829    2  13
830    2  14
831    2  15
832    2  16
833    2  17
834    2  18
835    2  19
836    2  20
837    2  21
838    2  22
839    2  23
840    2  24
841    1   1
842    1   2
843    1   3
844    1   4
845    1   5
846    1   6
847    1   7
848    1   8
849    1   9
850    1  10
851    1  11
852    1  12
853    1  13
854    1  14
855    1  15
856    1  16
857    1  17
858    1  18
859    1  19
860    1  20
861    1  21
862    1  22
863    1  23
864    1  24
865    1   1
866    1   2
867    1   3
868    1   4
869    1   5
870    1   6
871    1   7
872    1   8
873    1   9
874    1  10
875    1  11
876    1  12
877    1  13
878    1  14
879    1  15
880    1  16
881    1  17
882    1  18
883    1  19
884    1  20
885    1  21
886    1  22
887    1  23
888    1  24
889    2   1
890    2   2
891    2   3
892    2   4
893    2   5
894    2   6
895    2   7
896    2   8
897    2   9
898    2  10
899    2  11
900    2  12
901    2  13
902    2  14
903    2  15
904    2  16
905    2  17
906    2  18
907    2  19
908    2  20
909    2  21
910    2  22
911    2  23
912    2  24
913    2   1
914    2   2
915    2   3
916    2   4
917    2   5
918    2   6
919    2   7
920    2   8
921    2   9
922    2  10
923    2  11
924    2  12
925    2  13
926    2  14
927    2  15
928    2  16
929    2  17
930    2  18
931    2  19
932    2  20
933    2  21
934    2  22
935    2  23
936    2  24
937    2   1
938    2   2
939    2   3
940    2   4
941    2   5
942    2   6
943    2   7
944    2   8
945    2   9
946    2  10
947    2  11
948    2  12
949    2  13
950    2  14
951    2  15
952    2  16
953    2  17
954    2  18
955    2  19
956    2  20
957    2  21
958    2  22
959    2  23
960    2  24
961    4   1
962    4   2
963    4   3
964    4   4
965    4   5
966    4   6
967    4   7
968    4   8
969    4   9
970    4  10
971    4  11
972    4  12
973    4  13
974    4  14
975    4  15
976    4  16
977    4  17
978    4  18
979    4  19
980    4  20
981    4  21
982    4  22
983    4  23
984    4  24
985    4   1
986    4   2
987    4   3
988    4   4
989    4   5
990    4   6
991    4   7
992    4   8
993    4   9
994    4  10
995    4  11
996    4  12
997    4  13
998    4  14
999    4  15
1000   4  16
1001   4  17
1002   4  18
1003   4  19
1004   4  20
1005   4  21
1006   4  22
1007   4  23
1008   4  24
1009   1   1
1010   1   2
1011   1   3
1012   1   4
1013   1   5
1014   1   6
1015   1   7
1016   1   8
1017   1   9
1018   1  10
1019   1  11
1020   1  12
1021   1  13
1022   1  14
1023   1  15
1024   1  16
1025   1  17
1026   1  18
1027   1  19
1028   1  20
1029   1  21
1030   1  22
1031   1  23
1032   1  24
1033   1   1
1034   1   2
1035   1   3
1036   1   4
1037   1   5
1038   1   6
1039   1   7
1040   1   8
1041   1   9
1042   1  10
1043   1  11
1044   1  12
1045   1  13
1046   1  14
1047   1  15
1048   1  16
1049   1  17
1050   1  18
1051   1  19
1052   1  20
1053   1  21
1054   1  22
1055   1  23
1056   1  24
1057   4   1
1058   4   2
1059   4   3
1060   4   4
1061   4   5
1062   4   6
1063   4   7
1064   4   8
1065   4   9
1066   4  10
1067   4  11
1068   4  12
1069   4  13
1070   4  14
1071   4  15
1072   4  16
1073   4  17
1074   4  18
1075   4  19
1076   4  20
1077   4  21
1078   4  22
1079   4  23
1080   4  24
1081   4   1
1082   4   2
1083   4   3
1084   4   4
1085   4   5
1086   4   6
1087   4   7
1088   4   8
1089   4   9
1090   4  10
1091   4  11
1092   4  12
1093   4  13
1094   4  14
1095   4  15
1096   4  16
1097   4  17
1098   4  18
1099   4  19
1100   4  20
1101   4  21
1102   4  22
1103   4  23
1104   4  24
1105   2   1
1106   2   2
1107   2   3
1108   2   4
1109   2   5
1110   2   6
1111   2   7
1112   2   8
1113   2   9
1114   2  10
1115   2  11
1116   2  12
1117   2  13
1118   2  14
1119   2  15
1120   2  16
1121   2  17
1122   2  18
1123   2  19
1124   2  20
1125   2  21
1126   2  22
1127   2  23
1128   2  24
1129   2   1
1130   2   2
1131   2   3
1132   2   4
1133   2   5
1134   2   6
1135   2   7
1136   2   8
1137   2   9
1138   2  10
1139   2  11
1140   2  12
1141   2  13
1142   2  14
1143   2  15
1144   2  16
1145   2  17
1146   2  18
1147   2  19
1148   2  20
1149   2  21
1150   2  22
1151   2  23
1152   2  24
1153   3   1
1154   3   2
1155   3   3
1156   3   4
1157   3   5
1158   3   6
1159   3   7
1160   3   8
1161   3   9
1162   3  10
1163   3  11
1164   3  12
1165   3  13
1166   3  14
1167   3  15
1168   3  16
1169   3  17
1170   3  18
1171   3  19
1172   3  20
1173   3  21
1174   3  22
1175   3  23
1176   3  24
1177   1   1
1178   1   2
1179   1   3
1180   1   4
1181   1   5
1182   1   6
1183   1   7
1184   1   8
1185   1   9
1186   1  10
1187   1  11
1188   1  12
1189   1  13
1190   1  14
1191   1  15
1192   1  16
1193   1  17
1194   1  18
1195   1  19
1196   1  20
1197   1  21
1198   1  22
1199   1  23
1200   1  24
1201   1   1
1202   1   2
1203   1   3
1204   1   4
1205   1   5
1206   1   6
1207   1   7
1208   1   8
1209   1   9
1210   1  10
1211   1  11
1212   1  12
1213   1  13
1214   1  14
1215   1  15
1216   1  16
1217   1  17
1218   1  18
1219   1  19
1220   1  20
1221   1  21
1222   1  22
1223   1  23
1224   1  24
1225   2   1
1226   2   2
1227   2   3
1228   2   4
1229   2   5
1230   2   6
1231   2   7
1232   2   8
1233   2   9
1234   2  10
1235   2  11
1236   2  12
1237   2  13
1238   2  14
1239   2  15
1240   2  16
1241   2  17
1242   2  18
1243   2  19
1244   2  20
1245   2  21
1246   2  22
1247   2  23
1248   2  24
1249   3   1
1250   3   2
1251   3   3
1252   3   4
1253   3   5
1254   3   6
1255   3   7
1256   3   8
1257   3   9
1258   3  10
1259   3  11
1260   3  12
1261   3  13
1262   3  14
1263   3  15
1264   3  16
1265   3  17
1266   3  18
1267   3  19
1268   3  20
1269   3  21
1270   3  22
1271   3  23
1272   3  24
1273   3   1
1274   3   2
1275   3   3
1276   3   4
1277   3   5
1278   3   6
1279   3   7
1280   3   8
1281   3   9
1282   3  10
1283   3  11
1284   3  12
1285   3  13
1286   3  14
1287   3  15
1288   3  16
1289   3  17
1290   3  18
1291   3  19
1292   3  20
1293   3  21
1294   3  22
1295   3  23
1296   3  24
1297   3   1
1298   3   2
1299   3   3
1300   3   4
1301   3   5
1302   3   6
1303   3   7
1304   3   8
1305   3   9
1306   3  10
1307   3  11
1308   3  12
1309   3  13
1310   3  14
1311   3  15
1312   3  16
1313   3  17
1314   3  18
1315   3  19
1316   3  20
1317   3  21
1318   3  22
1319   3  23
1320   3  24
1321   3   1
1322   3   2
1323   3   3
1324   3   4
1325   3   5
1326   3   6
1327   3   7
1328   3   8
1329   3   9
1330   3  10
1331   3  11
1332   3  12
1333   3  13
1334   3  14
1335   3  15
1336   3  16
1337   3  17
1338   3  18
1339   3  19
1340   3  20
1341   3  21
1342   3  22
1343   3  23
1344   3  24
1345   1   1
1346   1   2
1347   1   3
1348   1   4
1349   1   5
1350   1   6
1351   1   7
1352   1   8
1353   1   9
1354   1  10
1355   1  11
1356   1  12
1357   1  13
1358   1  14
1359   1  15
1360   1  16
1361   1  17
1362   1  18
1363   1  19
1364   1  20
1365   1  21
1366   1  22
1367   1  23
1368   1  24
1369   1   1
1370   1   2
1371   1   3
1372   1   4
1373   1   5
1374   1   6
1375   1   7
1376   1   8
1377   1   9
1378   1  10
1379   1  11
1380   1  12
1381   1  13
1382   1  14
1383   1  15
1384   1  16
1385   1  17
1386   1  18
1387   1  19
1388   1  20
1389   1  21
1390   1  22
1391   1  23
1392   1  24
1393   3   1
1394   3   2
1395   3   3
1396   3   4
1397   3   5
1398   3   6
1399   3   7
1400   3   8
1401   3   9
1402   3  10
1403   3  11
1404   3  12
1405   3  13
1406   3  14
1407   3  15
1408   3  16
1409   3  17
1410   3  18
1411   3  19
1412   3  20
1413   3  21
1414   3  22
1415   3  23
1416   3  24
1417   3   1
1418   3   2
1419   3   3
1420   3   4
1421   3   5
1422   3   6
1423   3   7
1424   3   8
1425   3   9
1426   3  10
1427   3  11
1428   3  12
1429   3  13
1430   3  14
1431   3  15
1432   3  16
1433   3  17
1434   3  18
1435   3  19
1436   3  20
1437   3  21
1438   3  22
1439   3  23
1440   3  24
1441   3   1
1442   3   2
1443   3   3
1444   3   4
1445   3   5
1446   3   6
1447   3   7
1448   3   8
1449   3   9
1450   3  10
1451   3  11
1452   3  12
1453   3  13
1454   3  14
1455   3  15
1456   3  16
1457   3  17
1458   3  18
1459   3  19
1460   3  20
1461   3  21
1462   3  22
1463   3  23
1464   3  24
1465   3   1
1466   3   2
1467   3   3
1468   3   4
1469   3   5
1470   3   6
1471   3   7
1472   3   8
1473   3   9
1474   3  10
1475   3  11
1476   3  12
1477   3  13
1478   3  14
1479   3  15
1480   3  16
1481   3  17
1482   3  18
1483   3  19
1484   3  20
1485   3  21
1486   3  22
1487   3  23
1488   3  24
1489   3   1
1490   3   2
1491   3   3
1492   3   4
1493   3   5
1494   3   6
1495   3   7
1496   3   8
1497   3   9
1498   3  10
1499   3  11
1500   3  12
1501   3  13
1502   3  14
1503   3  15
1504   3  16
1505   3  17
1506   3  18
1507   3  19
1508   3  20
1509   3  21
1510   3  22
1511   3  23
1512   3  24
1513   1   1
1514   1   2
1515   1   3
1516   1   4
1517   1   5
1518   1   6
1519   1   7
1520   1   8
1521   1   9
1522   1  10
1523   1  11
1524   1  12
1525   1  13
1526   1  14
1527   1  15
1528   1  16
1529   1  17
1530   1  18
1531   1  19
1532   1  20
1533   1  21
1534   1  22
1535   1  23
1536   1  24
1537   1   1
1538   1   2
1539   1   3
1540   1   4
1541   1   5
1542   1   6
1543   1   7
1544   1   8
1545   1   9
1546   1  10
1547   1  11
1548   1  12
1549   1  13
1550   1  14
1551   1  15
1552   1  16
1553   1  17
1554   1  18
1555   1  19
1556   1  20
1557   1  21
1558   1  22
1559   1  23
1560   1  24
1561   2   1
1562   2   2
1563   2   3
1564   2   4
1565   2   5
1566   2   6
1567   2   7
1568   2   8
1569   2   9
1570   2  10
1571   2  11
1572   2  12
1573   2  13
1574   2  14
1575   2  15
1576   2  16
1577   2  17
1578   2  18
1579   2  19
1580   2  20
1581   2  21
1582   2  22
1583   2  23
1584   2  24
1585   3   1
1586   3   2
1587   3   3
1588   3   4
1589   3   5
1590   3   6
1591   3   7
1592   3   8
1593   3   9
1594   3  10
1595   3  11
1596   3  12
1597   3  13
1598   3  14
1599   3  15
1600   3  16
1601   3  17
1602   3  18
1603   3  19
1604   3  20
1605   3  21
1606   3  22
1607   3  23
1608   3  24
1609   3   1
1610   3   2
1611   3   3
1612   3   4
1613   3   5
1614   3   6
1615   3   7
1616   3   8
1617   3   9
1618   3  10
1619   3  11
1620   3  12
1621   3  13
1622   3  14
1623   3  15
1624   3  16
1625   3  17
1626   3  18
1627   3  19
1628   3  20
1629   3  21
1630   3  22
1631   3  23
1632   3  24
1633   3   1
1634   3   2
1635   3   3
1636   3   4
1637   3   5
1638   3   6
1639   3   7
1640   3   8
1641   3   9
1642   3  10
1643   3  11
1644   3  12
1645   3  13
1646   3  14
1647   3  15
1648   3  16
1649   3  17
1650   3  18
1651   3  19
1652   3  20
1653   3  21
1654   3  22
1655   3  23
1656   3  24
1657   3   1
1658   3   2
1659   3   3
1660   3   4
1661   3   5
1662   3   6
1663   3   7
1664   3   8
1665   3   9
1666   3  10
1667   3  11
1668   3  12
1669   3  13
1670   3  14
1671   3  15
1672   3  16
1673   3  17
1674   3  18
1675   3  19
1676   3  20
1677   3  21
1678   3  22
1679   3  23
1680   3  24
1681   1   1
1682   1   2
1683   1   3
1684   1   4
1685   1   5
1686   1   6
1687   1   7
1688   1   8
1689   1   9
1690   1  10
1691   1  11
1692   1  12
1693   1  13
1694   1  14
1695   1  15
1696   1  16
1697   1  17
1698   1  18
1699   1  19
1700   1  20
1701   1  21
1702   1  22
1703   1  23
1704   1  24
1705   1   1
1706   1   2
1707   1   3
1708   1   4
1709   1   5
1710   1   6
1711   1   7
1712   1   8
1713   1   9
1714   1  10
1715   1  11
1716   1  12
1717   1  13
1718   1  14
1719   1  15
1720   1  16
1721   1  17
1722   1  18
1723   1  19
1724   1  20
1725   1  21
1726   1  22
1727   1  23
1728   1  24
1729   3   1
1730   3   2
1731   3   3
1732   3   4
1733   3   5
1734   3   6
1735   3   7
1736   3   8
1737   3   9
1738   3  10
1739   3  11
1740   3  12
1741   3  13
1742   3  14
1743   3  15
1744   3  16
1745   3  17
1746   3  18
1747   3  19
1748   3  20
1749   3  21
1750   3  22
1751   3  23
1752   3  24
1753   5   1
1754   5   2
1755   5   3
1756   5   4
1757   5   5
1758   5   6
1759   5   7
1760   5   8
1761   5   9
1762   5  10
1763   5  11
1764   5  12
1765   5  13
1766   5  14
1767   5  15
1768   5  16
1769   5  17
1770   5  18
1771   5  19
1772   5  20
1773   5  21
1774   5  22
1775   5  23
1776   5  24
1777   5   1
1778   5   2
1779   5   3
1780   5   4
1781   5   5
1782   5   6
1783   5   7
1784   5   8
1785   5   9
1786   5  10
1787   5  11
1788   5  12
1789   5  13
1790   5  14
1791   5  15
1792   5  16
1793   5  17
1794   5  18
1795   5  19
1796   5  20
1797   5  21
1798   5  22
1799   5  23
1800   5  24
1801   3   1
1802   3   2
1803   3   3
1804   3   4
1805   3   5
1806   3   6
1807   3   7
1808   3   8
1809   3   9
1810   3  10
1811   3  11
1812   3  12
1813   3  13
1814   3  14
1815   3  15
1816   3  16
1817   3  17
1818   3  18
1819   3  19
1820   3  20
1821   3  21
1822   3  22
1823   3  23
1824   3  24
1825   3   1
1826   3   2
1827   3   3
1828   3   4
1829   3   5
1830   3   6
1831   3   7
1832   3   8
1833   3   9
1834   3  10
1835   3  11
1836   3  12
1837   3  13
1838   3  14
1839   3  15
1840   3  16
1841   3  17
1842   3  18
1843   3  19
1844   3  20
1845   3  21
1846   3  22
1847   3  23
1848   3  24
1849   1   1
1850   1   2
1851   1   3
1852   1   4
1853   1   5
1854   1   6
1855   1   7
1856   1   8
1857   1   9
1858   1  10
1859   1  11
1860   1  12
1861   1  13
1862   1  14
1863   1  15
1864   1  16
1865   1  17
1866   1  18
1867   1  19
1868   1  20
1869   1  21
1870   1  22
1871   1  23
1872   1  24
1873   1   1
1874   1   2
1875   1   3
1876   1   4
1877   1   5
1878   1   6
1879   1   7
1880   1   8
1881   1   9
1882   1  10
1883   1  11
1884   1  12
1885   1  13
1886   1  14
1887   1  15
1888   1  16
1889   1  17
1890   1  18
1891   1  19
1892   1  20
1893   1  21
1894   1  22
1895   1  23
1896   1  24
1897   2   1
1898   2   2
1899   2   3
1900   2   4
1901   2   5
1902   2   6
1903   2   7
1904   2   8
1905   2   9
1906   2  10
1907   2  11
1908   2  12
1909   2  13
1910   2  14
1911   2  15
1912   2  16
1913   2  17
1914   2  18
1915   2  19
1916   2  20
1917   2  21
1918   2  22
1919   2  23
1920   2  24
1921   2   1
1922   2   2
1923   2   3
1924   2   4
1925   2   5
1926   2   6
1927   2   7
1928   2   8
1929   2   9
1930   2  10
1931   2  11
1932   2  12
1933   2  13
1934   2  14
1935   2  15
1936   2  16
1937   2  17
1938   2  18
1939   2  19
1940   2  20
1941   2  21
1942   2  22
1943   2  23
1944   2  24
1945   2   1
1946   2   2
1947   2   3
1948   2   4
1949   2   5
1950   2   6
1951   2   7
1952   2   8
1953   2   9
1954   2  10
1955   2  11
1956   2  12
1957   2  13
1958   2  14
1959   2  15
1960   2  16
1961   2  17
1962   2  18
1963   2  19
1964   2  20
1965   2  21
1966   2  22
1967   2  23
1968   2  24
1969   2   1
1970   2   2
1971   2   3
1972   2   4
1973   2   5
1974   2   6
1975   2   7
1976   2   8
1977   2   9
1978   2  10
1979   2  11
1980   2  12
1981   2  13
1982   2  14
1983   2  15
1984   2  16
1985   2  17
1986   2  18
1987   2  19
1988   2  20
1989   2  21
1990   2  22
1991   2  23
1992   2  24
1993   2   1
1994   2   2
1995   2   3
1996   2   4
1997   2   5
1998   2   6
1999   2   7
2000   2   8
2001   2   9
2002   2  10
2003   2  11
2004   2  12
2005   2  13
2006   2  14
2007   2  15
2008   2  16
2009   2  17
2010   2  18
2011   2  19
2012   2  20
2013   2  21
2014   2  22
2015   2  23
2016   2  24
2017   1   1
2018   1   2
2019   1   3
2020   1   4
2021   1   5
2022   1   6
2023   1   7
2024   1   8
2025   1   9
2026   1  10
2027   1  11
2028   1  12
2029   1  13
2030   1  14
2031   1  15
2032   1  16
2033   1  17
2034   1  18
2035   1  19
2036   1  20
2037   1  21
2038   1  22
2039   1  23
2040   1  24
2041   1   1
2042   1   2
2043   1   3
2044   1   4
2045   1   5
2046   1   6
2047   1   7
2048   1   8
2049   1   9
2050   1  10
2051   1  11
2052   1  12
2053   1  13
2054   1  14
2055   1  15
2056   1  16
2057   1  17
2058   1  18
2059   1  19
2060   1  20
2061   1  21
2062   1  22
2063   1  23
2064   1  24
2065   3   1
2066   3   2
2067   3   3
2068   3   4
2069   3   5
2070   3   6
2071   3   7
2072   3   8
2073   3   9
2074   3  10
2075   3  11
2076   3  12
2077   3  13
2078   3  14
2079   3  15
2080   3  16
2081   3  17
2082   3  18
2083   3  19
2084   3  20
2085   3  21
2086   3  22
2087   3  23
2088   3  24
2089   3   1
2090   3   2
2091   3   3
2092   3   4
2093   3   5
2094   3   6
2095   3   7
2096   3   8
2097   3   9
2098   3  10
2099   3  11
2100   3  12
2101   3  13
2102   3  14
2103   3  15
2104   3  16
2105   3  17
2106   3  18
2107   3  19
2108   3  20
2109   3  21
2110   3  22
2111   3  23
2112   3  24
2113   5   1
2114   5   2
2115   5   3
2116   5   4
2117   5   5
2118   5   6
2119   5   7
2120   5   8
2121   5   9
2122   5  10
2123   5  11
2124   5  12
2125   5  13
2126   5  14
2127   5  15
2128   5  16
2129   5  17
2130   5  18
2131   5  19
2132   5  20
2133   5  21
2134   5  22
2135   5  23
2136   5  24
2137   5   1
